2025/09/11 13:39:01 Logger initialized. Subsequent logs will be written to log/server.log
2025/09/11 13:39:01 Attempting to connect to PostgreSQL at postgresql:5432
2025/09/11 13:39:01 Connected to PostgreSQL database successfully
2025/09/11 13:39:15 IP 215.79.11.238 alive status: false
2025/09/11 13:39:15 IP 161.104.159.60 alive status: false
2025/09/11 13:39:15 IP 243.110.26.241 alive status: false
2025/09/11 13:39:15 IP 219.199.147.94 alive status: false
2025/09/11 13:39:15 IP 50.109.55.88 alive status: false
2025/09/11 13:39:15 IP 2.16.248.55 alive status: false
2025/09/11 13:39:15 IP 96.225.239.72 alive status: false
2025/09/11 13:39:15 IP 216.53.87.88 alive status: false
2025/09/11 13:39:15 IP 219.244.82.96 alive status: false
2025/09/11 13:39:15 IP 125.211.179.226 alive status: false
2025/09/11 13:39:15 IP 249.67.193.196 alive status: false
2025/09/11 13:39:15 IP 252.169.202.241 alive status: false
2025/09/11 13:39:15 IP 61.170.181.39 alive status: false
2025/09/11 13:39:15 IP 10.250.128.102 alive status: false
2025/09/11 13:39:15 IP 152.16.2.68 alive status: false
2025/09/11 13:39:15 IP 235.48.218.20 alive status: false
2025/09/11 13:39:15 IP 44.55.102.88 alive status: false
2025/09/11 13:39:15 IP 181.146.145.6 alive status: false
2025/09/11 13:39:15 IP 35.17.42.158 alive status: false
2025/09/11 13:39:15 IP 213.172.211.56 alive status: false
2025/09/11 13:39:15 IP 60.199.60.86 alive status: false
2025/09/11 13:39:15 IP 189.168.125.40 alive status: false
2025/09/11 13:39:15 IP 47.172.0.24 alive status: false
2025/09/11 13:39:15 IP 56.212.48.56 alive status: false
2025/09/11 13:39:15 IP 190.42.29.191 alive status: false
2025/09/11 13:39:15 IP 173.175.54.122 alive status: false
2025/09/11 13:39:15 IP 109.150.223.65 alive status: false
2025/09/11 13:39:15 IP 123.7.251.129 alive status: false
2025/09/11 13:39:15 IP 101.75.90.186 alive status: false
2025/09/11 13:39:15 IP 38.79.236.26 alive status: false
2025/09/11 13:39:15 IP 138.205.33.20 alive status: false
2025/09/11 13:39:15 IP 37.146.6.79 alive status: false
2025/09/11 13:39:15 IP 249.100.38.145 alive status: false
2025/09/11 13:39:15 IP 87.94.98.207 alive status: false
2025/09/11 13:39:15 IP 66.156.240.213 alive status: false
2025/09/11 13:39:15 IP 69.86.138.201 alive status: false
2025/09/11 13:39:15 IP 71.192.199.169 alive status: false
2025/09/11 13:39:15 IP 178.179.230.189 alive status: false
2025/09/11 13:39:15 IP 84.23.46.51 alive status: false
2025/09/11 13:39:15 IP 18.23.77.28 alive status: false
2025/09/11 13:39:15 IP 117.231.89.110 alive status: false
2025/09/11 13:39:15 IP 10.124.231.72 alive status: false
2025/09/11 13:39:15 IP 107.221.163.171 alive status: false
2025/09/11 13:39:15 IP 180.217.173.84 alive status: false
2025/09/11 13:39:15 IP 50.36.192.239 alive status: false
2025/09/11 13:39:15 IP 79.112.171.133 alive status: false
2025/09/11 13:39:15 IP 37.113.144.174 alive status: false
2025/09/11 13:39:15 IP 80.79.33.139 alive status: false
2025/09/11 13:39:15 IP 140.104.11.52 alive status: false
2025/09/11 13:39:15 IP 5.188.156.212 alive status: false
2025/09/11 13:39:15 IP 29.238.7.189 alive status: false
2025/09/11 13:39:15 IP 39.118.102.20 alive status: false
2025/09/11 13:39:15 IP 95.143.243.42 alive status: false
2025/09/11 13:39:15 IP 213.178.37.67 alive status: false
2025/09/11 13:39:15 IP 235.234.6.47 alive status: false
2025/09/11 13:39:15 IP 175.209.134.74 alive status: false
2025/09/11 13:39:15 IP 7.166.244.113 alive status: false
2025/09/11 13:39:15 IP 248.5.125.187 alive status: false
2025/09/11 13:39:15 IP 21.26.152.110 alive status: false
2025/09/11 13:39:15 IP 193.170.81.130 alive status: false
2025/09/11 13:39:15 IP 168.19.50.219 alive status: false
2025/09/11 13:39:15 IP 130.49.62.162 alive status: false
2025/09/11 13:39:15 IP 129.39.33.94 alive status: false
2025/09/11 13:39:15 IP 230.47.7.200 alive status: false
2025/09/11 13:39:15 IP 51.225.9.250 alive status: false
2025/09/11 13:39:15 IP 224.109.33.92 alive status: false
2025/09/11 13:39:15 IP 64.43.133.128 alive status: false
2025/09/11 13:39:15 IP 35.29.199.140 alive status: false
2025/09/11 13:39:15 IP 158.31.128.15 alive status: false
2025/09/11 13:39:15 IP 177.30.205.245 alive status: false
2025/09/11 13:39:15 IP 93.7.27.216 alive status: false
2025/09/11 13:39:15 IP 181.50.201.160 alive status: false
2025/09/11 13:39:15 IP 20.116.56.238 alive status: false
2025/09/11 13:39:15 IP 113.218.179.34 alive status: false
2025/09/11 13:39:15 IP 230.84.241.219 alive status: false
2025/09/11 13:39:15 IP 215.166.232.50 alive status: false
2025/09/11 13:39:15 IP 102.106.196.99 alive status: false
2025/09/11 13:39:15 IP 224.183.130.143 alive status: false
2025/09/11 13:39:15 IP 153.200.138.234 alive status: false
2025/09/11 13:39:15 IP 156.241.241.142 alive status: false
2025/09/11 13:39:15 IP 13.250.90.131 alive status: false
2025/09/11 13:39:15 IP 25.9.40.69 alive status: false
2025/09/11 13:39:15 IP 55.52.25.201 alive status: false
2025/09/11 13:39:15 IP 250.243.162.237 alive status: false
2025/09/11 13:39:15 IP 93.196.222.8 alive status: false
2025/09/11 13:39:15 IP 113.224.139.198 alive status: false
2025/09/11 13:39:15 IP 32.204.43.157 alive status: false
2025/09/11 13:39:15 IP 24.78.123.55 alive status: false
2025/09/11 13:39:15 IP 181.87.6.33 alive status: false
2025/09/11 13:39:15 IP 16.255.248.214 alive status: false
2025/09/11 13:39:15 IP 161.202.60.93 alive status: false
2025/09/11 13:39:15 IP 167.246.110.202 alive status: false
2025/09/11 13:39:15 IP 141.100.205.3 alive status: false
2025/09/11 13:39:15 IP 210.126.229.44 alive status: false
2025/09/11 13:39:15 IP 225.60.98.126 alive status: false
2025/09/11 13:39:15 IP 69.232.188.3 alive status: false
2025/09/11 13:39:15 IP 149.120.8.21 alive status: false
2025/09/11 13:39:15 IP 63.119.43.243 alive status: false
2025/09/11 13:39:15 IP 242.216.83.120 alive status: false
2025/09/11 13:39:15 IP 79.109.189.52 alive status: false
2025/09/11 13:39:15 IP 59.83.178.165 alive status: false
2025/09/11 13:39:15 IP 57.170.190.103 alive status: false
2025/09/11 13:39:15 IP 231.100.163.33 alive status: false
2025/09/11 13:39:15 IP 229.48.24.71 alive status: false
2025/09/11 13:39:15 IP 189.100.1.172 alive status: false
2025/09/11 13:39:15 IP 188.66.75.243 alive status: false
2025/09/11 13:39:15 IP 130.54.248.167 alive status: false
2025/09/11 13:39:15 IP 117.86.34.238 alive status: false
2025/09/11 13:39:15 IP 130.173.133.104 alive status: false
2025/09/11 13:39:15 IP 248.252.209.105 alive status: false
2025/09/11 13:39:15 IP 66.116.205.38 alive status: false
2025/09/11 13:39:15 IP 37.89.187.101 alive status: false
2025/09/11 13:39:15 IP 168.66.81.254 alive status: false
2025/09/11 13:39:15 IP 98.36.59.68 alive status: false
2025/09/11 13:39:15 IP 133.239.32.153 alive status: false
2025/09/11 13:39:15 IP 231.197.247.25 alive status: false
2025/09/11 13:39:15 IP 58.78.185.112 alive status: false
2025/09/11 13:39:15 IP 193.69.41.39 alive status: false
2025/09/11 13:39:15 IP 62.153.217.247 alive status: false
2025/09/11 13:39:15 IP 213.7.149.147 alive status: false
2025/09/11 13:39:15 IP 151.153.71.53 alive status: false
2025/09/11 13:39:15 IP 39.189.222.55 alive status: false
2025/09/11 13:39:15 IP 134.89.177.242 alive status: false
2025/09/11 13:39:15 IP 138.201.138.67 alive status: false
2025/09/11 13:39:15 IP 143.182.28.137 alive status: false
2025/09/11 13:39:15 IP 111.165.240.71 alive status: false
2025/09/11 13:39:15 IP 245.130.10.186 alive status: false
2025/09/11 13:39:15 IP 126.205.68.7 alive status: false
2025/09/11 13:39:15 IP 108.250.241.134 alive status: false
2025/09/11 13:39:15 IP 38.68.157.108 alive status: false
2025/09/11 13:39:15 IP 235.239.28.55 alive status: false
2025/09/11 13:39:15 IP 201.239.33.208 alive status: false
2025/09/11 13:39:15 IP 59.86.146.198 alive status: false
2025/09/11 13:39:15 IP 40.180.251.249 alive status: false
2025/09/11 13:39:15 IP 234.84.193.0 alive status: false
2025/09/11 13:39:15 IP 92.233.216.228 alive status: false
2025/09/11 13:39:15 IP 112.198.254.110 alive status: false
2025/09/11 13:39:15 IP 170.130.139.60 alive status: false
2025/09/11 13:39:15 IP 180.192.136.177 alive status: false
2025/09/11 13:39:15 IP 13.237.22.247 alive status: false
2025/09/11 13:39:15 IP 31.37.34.251 alive status: false
2025/09/11 13:39:15 IP 95.145.224.175 alive status: false
2025/09/11 13:39:15 IP 119.46.180.20 alive status: false
2025/09/11 13:39:15 IP 160.96.151.17 alive status: false
2025/09/11 13:39:15 IP 44.129.48.144 alive status: false
2025/09/11 13:39:15 IP 177.114.254.197 alive status: false
2025/09/11 13:39:15 IP 18.197.137.82 alive status: false
2025/09/11 13:39:15 IP 188.113.129.52 alive status: false
2025/09/11 13:39:15 IP 29.126.38.71 alive status: false
2025/09/11 13:39:15 IP 20.213.244.82 alive status: false
2025/09/11 13:39:15 IP 38.154.249.100 alive status: false
2025/09/11 13:39:15 IP 173.199.57.48 alive status: false
2025/09/11 13:39:15 IP 247.60.31.13 alive status: false
2025/09/11 13:39:15 IP 103.57.119.94 alive status: false
2025/09/11 13:39:15 IP 91.228.59.245 alive status: false
2025/09/11 13:39:15 IP 144.121.29.115 alive status: false
2025/09/11 13:39:15 IP 150.200.66.141 alive status: false
2025/09/11 13:39:15 IP 161.222.113.163 alive status: false
2025/09/11 13:39:15 IP 122.112.133.116 alive status: false
2025/09/11 13:39:15 IP 114.73.77.79 alive status: false
2025/09/11 13:39:15 IP 112.58.151.236 alive status: false
2025/09/11 13:39:15 IP 186.115.100.145 alive status: false
2025/09/11 13:39:15 IP 3.23.236.215 alive status: false
2025/09/11 13:39:15 IP 245.192.24.235 alive status: false
2025/09/11 13:39:15 IP 92.160.175.189 alive status: false
2025/09/11 13:39:15 IP 8.87.60.52 alive status: false
2025/09/11 13:39:15 IP 55.63.60.121 alive status: false
2025/09/11 13:39:15 IP 209.188.140.47 alive status: false
2025/09/11 13:39:15 IP 136.220.75.147 alive status: false
2025/09/11 13:39:15 IP 214.69.81.104 alive status: false
2025/09/11 13:39:15 IP 23.107.152.185 alive status: false
2025/09/11 13:39:15 IP 254.42.28.68 alive status: false
2025/09/11 13:39:15 IP 220.169.0.251 alive status: false
2025/09/11 13:39:15 IP 33.104.57.115 alive status: false
2025/09/11 13:39:15 IP 8.176.0.211 alive status: false
2025/09/11 13:39:15 IP 182.48.159.71 alive status: false
2025/09/11 13:39:15 IP 76.73.134.232 alive status: false
2025/09/11 13:39:15 IP 175.104.0.242 alive status: false
2025/09/11 13:39:15 IP 162.193.168.116 alive status: false
2025/09/11 13:39:15 IP 54.216.201.67 alive status: false
2025/09/11 13:39:15 IP 254.90.51.64 alive status: false
2025/09/11 13:39:15 IP 248.13.80.128 alive status: false
2025/09/11 13:39:15 IP 175.103.180.137 alive status: false
2025/09/11 13:39:15 IP 80.177.238.216 alive status: false
2025/09/11 13:39:15 IP 144.178.102.65 alive status: false
2025/09/11 13:39:15 IP 136.160.143.127 alive status: false
2025/09/11 13:39:15 IP 84.54.31.53 alive status: false
2025/09/11 13:39:15 IP 56.166.87.64 alive status: false
2025/09/11 13:39:15 IP 35.113.150.49 alive status: false
2025/09/11 13:39:15 IP 152.120.72.119 alive status: false
2025/09/11 13:39:15 IP 217.14.175.244 alive status: false
2025/09/11 13:39:15 IP 45.193.53.176 alive status: false
2025/09/11 13:39:15 IP 173.240.113.54 alive status: false
2025/09/11 13:39:15 IP 49.38.243.49 alive status: false
2025/09/11 13:39:15 IP 228.155.58.214 alive status: false
2025/09/11 13:39:15 IP 199.239.193.191 alive status: false
2025/09/11 13:39:15 IP 159.37.33.96 alive status: false
2025/09/11 13:39:15 IP 134.130.230.66 alive status: false
2025/09/11 13:39:15 IP 67.53.244.20 alive status: false
2025/09/11 13:39:15 IP 105.1.197.94 alive status: false
2025/09/11 13:39:15 IP 140.197.62.26 alive status: false
2025/09/11 13:39:15 IP 150.68.235.184 alive status: false
2025/09/11 13:39:15 IP 49.113.221.225 alive status: false
2025/09/11 13:39:15 IP 5.212.56.90 alive status: false
2025/09/11 13:39:15 IP 50.142.142.8 alive status: false
2025/09/11 13:39:15 IP 50.239.135.5 alive status: false
2025/09/11 13:39:15 IP 212.0.68.195 alive status: false
2025/09/11 13:39:15 IP 166.142.62.136 alive status: false
2025/09/11 13:39:15 IP 231.221.21.189 alive status: false
2025/09/11 13:39:15 IP 126.46.130.202 alive status: false
2025/09/11 13:39:15 IP 11.137.68.112 alive status: false
2025/09/11 13:39:15 IP 220.34.248.119 alive status: false
2025/09/11 13:39:15 IP 235.92.143.26 alive status: false
2025/09/11 13:39:15 IP 156.217.225.69 alive status: false
2025/09/11 13:39:15 IP 168.53.162.132 alive status: false
2025/09/11 13:39:15 IP 193.75.153.205 alive status: false
2025/09/11 13:39:15 IP 11.2.39.72 alive status: false
2025/09/11 13:39:15 IP 124.102.89.41 alive status: false
2025/09/11 13:39:15 IP 239.128.235.9 alive status: false
2025/09/11 13:39:15 IP 37.217.181.73 alive status: false
2025/09/11 13:39:15 IP 30.67.104.195 alive status: false
2025/09/11 13:39:15 IP 250.19.7.116 alive status: false
2025/09/11 13:39:15 IP 255.187.205.206 alive status: false
2025/09/11 13:39:15 IP 46.157.108.130 alive status: false
2025/09/11 13:39:15 IP 102.117.164.134 alive status: false
2025/09/11 13:39:15 IP 36.249.189.112 alive status: false
2025/09/11 13:39:15 IP 68.237.158.89 alive status: false
2025/09/11 13:39:15 IP 5.130.64.252 alive status: false
2025/09/11 13:39:15 IP 53.49.231.206 alive status: false
2025/09/11 13:39:15 IP 208.15.184.225 alive status: false
2025/09/11 13:39:15 IP 195.124.227.42 alive status: false
2025/09/11 13:39:15 IP 132.20.227.171 alive status: false
2025/09/11 13:39:15 IP 105.152.142.143 alive status: false
2025/09/11 13:39:15 IP 170.41.8.233 alive status: false
2025/09/11 13:39:15 IP 79.108.3.83 alive status: false
2025/09/11 13:39:15 IP 24.159.238.127 alive status: false
2025/09/11 13:39:15 IP 90.213.145.112 alive status: false
2025/09/11 13:39:15 IP 200.223.67.62 alive status: false
2025/09/11 13:39:15 IP 155.162.13.132 alive status: false
2025/09/11 13:39:15 IP 162.178.11.193 alive status: false
2025/09/11 13:39:15 IP 81.154.158.191 alive status: false
2025/09/11 13:39:15 IP 251.124.250.140 alive status: false
2025/09/11 13:39:15 IP 169.114.108.155 alive status: false
2025/09/11 13:39:15 IP 128.107.88.70 alive status: false
2025/09/11 13:39:15 IP 57.189.76.17 alive status: false
2025/09/11 13:39:15 IP 167.149.95.70 alive status: false
2025/09/11 13:39:15 IP 45.48.124.92 alive status: false
2025/09/11 13:39:15 IP 92.95.203.251 alive status: false
2025/09/11 13:39:15 IP 63.48.111.118 alive status: false
2025/09/11 13:39:15 IP 99.184.58.159 alive status: false
2025/09/11 13:39:15 IP 189.35.202.80 alive status: false
2025/09/11 13:39:15 IP 127.54.252.122 alive status: false
2025/09/11 13:39:15 IP 111.233.98.180 alive status: false
2025/09/11 13:39:15 IP 94.190.204.123 alive status: false
2025/09/11 13:39:15 IP 172.130.81.189 alive status: false
2025/09/11 13:39:15 IP 15.84.148.191 alive status: false
2025/09/11 13:39:15 IP 72.143.103.173 alive status: false
2025/09/11 13:39:15 IP 238.239.2.242 alive status: false
2025/09/11 13:39:15 IP 50.31.221.187 alive status: false
2025/09/11 13:39:15 IP 104.177.144.132 alive status: false
2025/09/11 13:39:15 IP 97.132.97.134 alive status: false
2025/09/11 13:39:15 IP 201.7.23.138 alive status: false
2025/09/11 13:39:15 IP 39.101.73.129 alive status: false
2025/09/11 13:39:15 IP 226.141.55.155 alive status: false
2025/09/11 13:39:15 IP 191.78.198.10 alive status: false
2025/09/11 13:39:15 IP 255.179.220.180 alive status: false
2025/09/11 13:39:15 IP 120.47.90.72 alive status: false
2025/09/11 13:39:15 IP 56.195.69.245 alive status: false
2025/09/11 13:39:15 IP 203.53.68.25 alive status: false
2025/09/11 13:39:15 IP 175.80.7.19 alive status: false
2025/09/11 13:39:15 IP 130.147.0.201 alive status: false
2025/09/11 13:39:15 IP 124.167.228.71 alive status: false
2025/09/11 13:39:15 IP 64.198.224.119 alive status: false
2025/09/11 13:39:15 IP 241.45.174.255 alive status: false
2025/09/11 13:39:15 IP 235.216.138.83 alive status: false
2025/09/11 13:39:15 IP 46.193.121.192 alive status: false
2025/09/11 13:39:15 IP 99.181.185.193 alive status: false
2025/09/11 13:39:15 IP 177.86.79.126 alive status: false
2025/09/11 13:39:15 IP 86.123.8.153 alive status: false
2025/09/11 13:39:15 IP 159.9.255.127 alive status: false
2025/09/11 13:39:15 IP 195.74.31.85 alive status: false
2025/09/11 13:39:15 IP 53.81.251.209 alive status: false
2025/09/11 13:39:15 IP 220.210.220.4 alive status: false
2025/09/11 13:39:15 IP 199.76.152.53 alive status: false
2025/09/11 13:39:15 IP 222.17.44.51 alive status: false
2025/09/11 13:39:15 IP 130.204.203.186 alive status: false
2025/09/11 13:39:15 IP 224.77.50.22 alive status: false
2025/09/11 13:39:15 IP 77.189.0.15 alive status: false
2025/09/11 13:39:15 IP 65.214.247.85 alive status: false
2025/09/11 13:39:15 IP 107.57.217.145 alive status: false
2025/09/11 13:39:15 IP 71.252.184.199 alive status: false
2025/09/11 13:39:15 IP 1.7.120.158 alive status: false
2025/09/11 13:39:15 IP 198.40.113.109 alive status: false
2025/09/11 13:39:15 IP 32.230.142.149 alive status: false
2025/09/11 13:39:15 IP 124.99.27.94 alive status: false
2025/09/11 13:39:15 IP 159.100.207.112 alive status: false
2025/09/11 13:39:15 IP 182.13.199.181 alive status: false
2025/09/11 13:39:15 IP 175.40.55.21 alive status: false
2025/09/11 13:39:15 IP 152.56.41.247 alive status: false
2025/09/11 13:39:15 IP 42.153.152.192 alive status: false
2025/09/11 13:39:15 IP 181.115.67.188 alive status: false
2025/09/11 13:39:15 IP 41.218.4.208 alive status: false
2025/09/11 13:39:15 IP 87.16.32.94 alive status: false
2025/09/11 13:39:15 IP 0.118.99.121 alive status: false
2025/09/11 13:39:15 IP 35.15.224.136 alive status: false
2025/09/11 13:39:15 IP 25.110.255.196 alive status: false
2025/09/11 13:39:15 IP 147.211.197.207 alive status: false
2025/09/11 13:39:15 IP 90.158.112.94 alive status: false
2025/09/11 13:39:15 IP 70.71.19.252 alive status: false
2025/09/11 13:39:15 IP 220.232.117.134 alive status: false
2025/09/11 13:39:15 IP 103.149.104.91 alive status: false
2025/09/11 13:39:15 IP 83.102.180.139 alive status: false
2025/09/11 13:39:15 IP 94.109.126.215 alive status: false
2025/09/11 13:39:15 IP 29.72.241.18 alive status: false
2025/09/11 13:39:15 IP 84.236.0.191 alive status: false
2025/09/11 13:39:15 IP 205.141.72.198 alive status: false
2025/09/11 13:39:15 IP 66.64.11.73 alive status: false
2025/09/11 13:39:15 IP 42.220.130.216 alive status: false
2025/09/11 13:39:15 IP 44.180.50.109 alive status: false
2025/09/11 13:39:15 IP 253.251.122.199 alive status: false
2025/09/11 13:39:15 IP 240.77.1.18 alive status: false
2025/09/11 13:39:15 IP 144.222.114.20 alive status: false
2025/09/11 13:39:15 IP 42.207.203.162 alive status: false
